SITE_ID,Precip_mm_avg_yr,Precip_mm_total_yr,Temp_degC_avg_yr,E_avg_06_07,RH_PT_avg_06_07,temp_degC_summer,temp_degC_winter,temp_degC_spring,precip_mm_summer,precip_mm_winter,precip_mm_spring
NLA06608-1717,29.09666667,349.16,19.76972222,72.67,41.76,22.472,10.37,19.486666666666668,2.83,219.11,63.31
NLA06608-1719,43.4825,521.79,8.404722222,48.83,57.23,17.502,-7.640000000000001,9.006666666666666,238.35,42.76,232.57999999999998
NLA06608-1723,33.41083333,400.93,11.18194444,45.72,37.68,18.110000000000003,-1.0766666666666669,10.49,194.28,54.68,128.56
NLA06608-1724,75.62333333,907.48,13.43555556,56.89,59.54,20.04,-1.3266666666666667,14.660000000000002,295.4,193.2,273.21999999999997
NLA06608-1733,82.255,987.06,23.7825,89.36,59.95,23.332,18.4,23.099999999999998,606.6800000000001,184.49,114.84
NLA06608-1735,152.205,1826.46,21.13527778,80.39,65.43,22.884,11.996666666666668,21.38333333333333,577.26,449.14,283.37
NLA06608-1736,77.2225,926.67,10.905,54.88,64.6,18.759999999999998,-4.736666666666667,11.816666666666668,464.2,98.35,315.04
NLA06608-1739,45.55166667,546.62,7.531944444,36.18,40.48,13.716,-2.3666666666666667,6.466666666666666,180.37,126.32,157.12
NLA06608-1740,78.2325,938.79,14.84638889,63.82,61.35,20.836000000000002,0.6866666666666665,15.953333333333333,348.08,155.55,287.32
NLA06608-1741,80.28583333,963.43,15.81694444,62.63,55.26,20.532,5.1433333333333335,14.44,222.70000000000002,189.38,273.07
NLA06608-1742,56.43083333,677.17,7.0725,42.76,63.3,15.828,-8.043333333333335,6.666666666666667,291.22,102.45,181.61
NLA06608-1748,37.10666667,445.28,5.560555556,29.21,40.38,12.004,-4.296666666666667,4.716666666666667,179.85999999999999,82.43,102.11
NLA06608-1753,57.88083333,694.57,7.189722222,35.48,37.96,12.334,-1.25,6.483333333333333,223.56,198.19,124.82000000000002
NLA06608-1755,86.1325,1033.59,12.01722222,54.13,60.46,18.69,-1.61,12.446666666666667,420.65,228.82999999999998,207.01
NLA06608-1758,54.2125,650.55,7.776666667,41.68,62.36,15.430000000000001,-5.413333333333334,7.036666666666666,287.29999999999995,131.44,150.95999999999998
NLA06608-1771,89.52,1074.24,11.57916667,51.51,58.15,18.27,-1.2499999999999998,11.199999999999998,299.05,295.94,260.5
NLA06608-1775,72.01333333,864.16,15.06305556,60.07,51.96,20.628,2.526666666666667,15.550000000000002,295.39,230.05,178.96
NLA06608-1781,46.55416667,558.65,16.66416667,58.46,54.81,17.142000000000003,11.020000000000001,16.41333333333333,3.91,378.90999999999997,72.21000000000001
NLA06608-1782,73.825,885.9,11.10222222,51.15,61.29,17.96,-1.7166666666666668,10.636666666666665,306.09000000000003,199.85999999999999,212.48000000000002
NLA06608-1789,82.53916667,990.47,10.295,47.98,59.82,16.344,-1.1666666666666667,9.59,441.40000000000003,150.07,206.76
NLA06608-1791,81.11,973.32,15.6,56.78,55.31,20.08,5.006666666666667,15.916666666666666,328.43,184.13,265.18
NLA06608-1793,64.51166667,774.14,10.23777778,49.19,57.45,16.218,-0.4333333333333333,9.943333333333333,78.15,262.59,144.74
NLA06608-1800,110.5608333,1326.73,20.38305556,77.91,61.09,23.102,10.066666666666665,20.77333333333333,476.61,426.22999999999996,258.94
NLA06608-1802,76.315,915.78,10.96638889,51.7,61.88,18.064,-1.9266666666666667,10.126666666666667,304.33,216.96,233.93
NLA06608-1804,106.9466667,1283.36,17.88861111,74.11,59.24,22.035999999999998,5.669999999999999,18.426666666666666,654.0699999999999,111.77,439.81000000000006
NLA06608-1808,105.6408333,1267.69,19.14777778,75.63,56.57,22.594,8.136666666666667,19.936666666666667,365.24,428.08000000000004,266.75
NLA06608-1810,22.3925,268.71,13.18,56.05,42.25,20.35,-0.48000000000000015,13.476666666666665,76.19999999999999,65.34,62.29
NLA06608-1811,44.18333333,530.2,8.23,48.55,55.74,17.336000000000002,-7.733333333333333,8.743333333333334,243.07999999999998,42.75,235.77
NLA06608-1812,80.49,965.88,17.64638889,67.26,55.91,22.354000000000003,5.489999999999999,18.816666666666666,233.47000000000003,337.89,188.39
NLA06608-1818,64.2075,770.49,4.588333333,27.68,48.11,11.693999999999999,-5.566666666666666,4.3566666666666665,214.71999999999997,185.77999999999997,216.01
NLA06608-1821,74.28166667,891.38,15.24305556,61.41,52.85,20.568,3.966666666666667,14.223333333333334,218.82999999999998,176.31,226.12
NLA06608-1824,60.4825,725.79,15.82444444,64.51,50.46,21.351999999999997,2.763333333333333,15.963333333333333,238.26000000000002,134.92000000000002,313.57000000000005
NLA06608-1825,79.7725,957.27,24.82305556,93.27,58.05,23.71,19.85666666666667,24.330000000000002,617.1,174.3,110.73000000000002
NLA06608-1835,89.505,1074.06,11.58944444,52.33,60.5,18.444,-1.7700000000000002,11.549999999999999,474.17999999999995,226.61999999999998,197
NLA06608-1836,29.38166667,352.58,11.70277778,50.7,45.82,19.026,-1.866666666666667,12.053333333333333,152.51,35.03,151.1
NLA06608-1839,85.55166667,1026.62,20.67444444,79.53,54.88,22.944,11.893333333333333,20.80666666666667,460.86,292.25,130.47
NLA06608-1840,69.8175,837.81,15.25861111,61.67,56.8,21.094,1.6666666666666667,16.34,204.99,257.3,207.14999999999998
NLA06608-1851,36.76666667,441.2,13.32722222,52.63,41.99,19.622,0.9166666666666666,12.853333333333333,116.14000000000001,111.60999999999999,134.14999999999998
NLA06608-1856,25.49916667,305.99,8.925,45.22,49.99,17.296,-5.156666666666666,9.416666666666666,117.25,46.21,111.82
NLA06608-1857,38.28416667,459.41,8.936388889,39.94,56.07,15.676000000000002,-2.6366666666666667,9.040000000000001,105.76,112.41999999999999,135.35
NLA06608-1861,92.67166667,1112.06,22.93083333,87.82,60.5,23.174,16.779999999999998,22.106666666666666,691.5,196.14999999999998,150.61999999999998
NLA06608-1862,14.9375,179.25,10.27722222,42.3,41.72,15.976000000000003,0.17333333333333334,9.883333333333335,52.17999999999999,67.66,23.81
NLA06608-1863,136.89,1642.68,21.22416667,81.61,61.96,23.106,11.893333333333333,21.506666666666664,579.57,402.14000000000004,235.48
NLA06608-1866,23.42083333,281.05,10.90333333,45.77,41.26,17.648,-1.2699999999999998,10.983333333333334,110.75,33.21,92.7
NLA06608-1867,88.94916667,1067.39,12.22527778,54.03,60.13,18.808000000000003,-1.5333333333333332,12.829999999999998,419.00000000000006,245.95,224.32999999999998
NLA06608-1868,115.56,1386.72,18.20333333,74.71,62.48,22.15,6.34,18.57,600.69,187.17000000000002,413.33
NLA06608-1871,72.75166667,873.02,18.56138889,67.31,52.11,21.912,9.196666666666667,18.679999999999996,251.81000000000003,256.62,124.25999999999999
NLA06608-1873,224.8958333,2698.75,11.30694444,48.44,70.48,14.37,4.496666666666667,10.593333333333334,217.87,1084.4099999999999,488.73
NLA06608-1874,27.19333333,326.32,10.54916667,43.34,36.74,17.419999999999998,-2.013333333333333,10.803333333333333,111.16999999999999,51.35,52.92
NLA06608-1879,56.17583333,674.11,8.913333333,50.77,60.47,17.574,-6.78,9.456666666666667,296.12,66.89,295.59
NLA06608-1884,84.1825,1010.19,12.285,56.99,60.49,19.348,-2.8200000000000003,13.513333333333334,523.6700000000001,115.78,265.71999999999997
NLA06608-1893,16.37833333,196.54,12.23638889,48.62,37.19,18.568,0.2533333333333334,12.253333333333332,34.72,79.38,47.96
NLA06608-1894,151.7741667,1821.29,7.510277778,35.44,52.45,11.790000000000001,0.1733333333333333,6.936666666666667,133.24,747.97,334.99
NLA06608-1906,103.8733333,1246.48,12.24555556,53.04,54.23,17.866,1.4200000000000002,10.276666666666666,276.45000000000005,187.2,421.37
NLA06608-1908,88.90583333,1066.87,15.95777778,61.7,58.45,21.044,3.7433333333333336,16.853333333333335,285.57,317.67,217.55
NLA06608-1910,47.63,571.56,8.253888889,44.27,58.11,16.589999999999996,-5.989999999999999,7.8500000000000005,249.39999999999998,95.97,132.53
NLA06608-1930,34.49833333,413.98,8.883888889,41.63,48.96,16.741999999999997,-4.986666666666666,9.306666666666667,53.47,146.12,67.63
NLA06608-1936,70.18833333,842.26,15.70305556,64.03,55.35,21.29,2.4,16.726666666666667,230.12,216.45,237.55
NLA06608-1948,45.81333333,549.76,12.13083333,52.37,55.54,19.318,-1.9100000000000001,12.986666666666666,204.69,61.940000000000005,265.11
NLA06608-1953,40.32916667,483.95,8.518055556,40.16,47.57,15.126,-2.5333333333333337,8.696666666666667,105.8,113.94,121.53999999999999
NLA06608-1958,98.595,1183.14,11.72527778,49.11,64.92,15.080000000000002,4.1433333333333335,11.39,130.43,475.07,223.06
NLA06608-1959,52.74333333,632.92,8.5475,49.65,58.05,17.574,-7.676666666666667,9.24,268.07,43.45,308.68
NLA06608-1960,101.7275,1220.73,16.83388889,70.4,58.36,21.66,3.9466666666666668,17.523333333333333,581.37,146.36,432.06
NLA06608-1968,29.3925,352.71,10.13166667,49.23,46.75,18.113999999999997,-3.5366666666666666,10.43,117.69,13.16,172.96
NLA06608-1975,66.13833333,793.66,10.35055556,52.6,63.32,18.624,-5.533333333333334,11.12,407.32,101.1,240.83
NLA06608-1985,47.80166667,573.62,10.73055556,49.02,56.75,16.714,-0.20333333333333328,10.386666666666665,59.14,184.17,106.09
NLA06608-1989,24.23583333,290.83,11.25222222,43.12,42.05,17.246000000000002,0.4266666666666666,10.873333333333335,54.11,94.84,67.14
NLA06608-1992,119.305,1431.66,19.94611111,79.47,61.96,22.619999999999997,9.413333333333332,20.073333333333334,535.5,306.46999999999997,429.61
NLA06608-1998,58.05083333,696.61,6.418333333,40.95,59.8,15.324000000000002,-8.15,5.793333333333333,313.35,112.47999999999999,175.78000000000003
NLA06608-2005,20.835,250.02,11.40166667,42.66,36.22,17.387999999999998,0.27999999999999997,11.296666666666667,63.14,77.76,67.41
NLA06608-2007,54.78916667,657.47,8.175277778,49.23,62.13,17.052,-7.256666666666667,8.24,309.08000000000004,59.85,268.14
NLA06608-2010,113.1916667,1358.3,21.11527778,79.02,57.8,23.304,11.916666666666666,21.236666666666665,462.23999999999995,373.27,249.04000000000002
NLA06608-2027,52.04666667,624.56,6.468055556,37.04,48.02,13.984,-5.1466666666666665,5.913333333333334,171.59,133.71,241.52999999999997
NLA06608-2036,80.9425,971.31,12.37583333,57.53,60.96,19.426,-2.4066666666666667,13.296666666666667,428.03000000000003,123.78,331.40999999999997
NLA06608-2037,5.101666667,61.22,15.40638889,56.15,29.14,21.094,3.516666666666667,15.633333333333333,8.46,16.439999999999998,24.82
NLA06608-2039,69.39916667,832.79,10.38222222,52.72,63.54,18.516,-5.426666666666667,11.273333333333333,454.02000000000004,92.81,243.5
NLA06608-2049,37.0175,444.21,7.668888889,39.18,52.58,14.278,-3.47,8.186666666666666,46.480000000000004,138.3,73.5
NLA06608-2056,81.26166667,975.14,12.11833333,56.71,61.41,19.268,-2.7633333333333336,13.046666666666667,422.33000000000004,120.16,349.56
NLA06608-2072,124.0908333,1489.09,20.11472222,81.59,63.84,22.564,9.806666666666665,20.356666666666666,513.09,353.79999999999995,432.62
NLA06608-2074,84.01333333,1008.16,22.06333333,81.62,56.69,23.552,14.19,21.896666666666665,480.1,324.96,70.13000000000001
NLA06608-2076,109.415,1312.98,18.02638889,72.29,60.13,22.096,6.516666666666667,18.666666666666668,379.26,367.78,238.21999999999997
NLA06608-2078,44.55916667,534.71,6.784722222,42.09,58.6,15.510000000000002,-7.79,6.4433333333333325,235.35999999999999,88.75,126.79999999999998
NLA06608-2082,40.535,486.42,13.64083333,52.01,48.02,17.276,4.973333333333334,13.266666666666666,66.06,218.61999999999998,52.230000000000004
NLA06608-2086,120.445,1445.34,5.928888889,38.05,61.34,13.95,-7.25,3.853333333333333,567.6500000000001,280.22999999999996,326.14
NLA06608-2087,55.24666667,662.96,8.545555556,49.23,60.79,17.398,-7.006666666666667,8.676666666666668,287.70000000000005,56.81,304.84000000000003
NLA06608-2091,82.275,987.3,20.75222222,78.74,54.24,23.6,11.409999999999998,20.733333333333334,319.85,297.65,135.74999999999997
NLA06608-2092,114.4725,1373.67,20.39361111,78.65,62.82,23.05,10.16,20.953333333333333,441.11,397.78,196.45
NLA06608-2094,110.4591667,1325.51,22.41611111,88.06,63.76,23.232,13.660000000000002,22.363333333333333,574.12,228.94,426.02
NLA06608-2095,13.33833333,160.06,7.364444444,37.05,41.38,15.784,-6.793333333333334,7.78,78.46000000000001,11.25,51.67
NLA06608-2103,48.02916667,576.35,9.671111111,52.58,55.09,18.306,-5.97,10.38,327.32,33.260000000000005,209.4
NLA06608-2114,96.13333333,1153.6,10.64611111,47.25,62.88,16.32,-0.7600000000000001,10.16,452.51,196.98000000000002,309.8
NLA06608-2117,83.2,998.4,24.16972222,90.48,59.6,23.538,18.84,23.58,644.23,176.05,97.67
NLA06608-2120,101.86,1222.32,19.81416667,81.36,56.62,22.506,9.296666666666667,19.916666666666668,547.98,125.49000000000001,435.21000000000004
NLA06608-2123,55.25,663,9.299444444,51.32,61.99,17.88,-6.493333333333333,9.946666666666667,291.15999999999997,75.11000000000001,276.48
NLA06608-2131,44.29916667,531.59,8.0725,48.77,56.22,17.196,-7.82,8.513333333333334,245.14,43.91,234.26999999999998
NLA06608-2134,98.39583333,1180.75,13.14305556,52.89,62.52,16.184,5.163333333333333,13.236666666666665,96.81,455.24,196.85
NLA06608-2135,53.03583333,636.43,8.950833333,49.87,65.43,17.450000000000003,-6.489999999999999,9.316666666666666,312.61,75.93,230.95
NLA06608-2152,87.2175,1046.61,15.63055556,64.38,57.84,20.926000000000002,2.3433333333333333,16.686666666666667,429.13,187.01,281.58
NLA06608-2154,112.5966667,1351.16,20.85722222,76.89,55.6,23.21,12.033333333333331,20.793333333333333,494.72999999999996,320.4,279.56
NLA06608-2155,89.00083333,1068.01,11.50888889,51.66,60.6,18.360000000000003,-1.8333333333333333,11.520000000000001,475.14000000000004,217.86,197.75
NLA06608-2162,110.2175,1322.61,13.00527778,53.79,55.2,18.106,2.8433333333333337,10.776666666666666,241.32999999999998,270.53999999999996,449.51
NLA06608-2170,36.695,440.34,8.385833333,40.8,48,14.941999999999998,-1.8666666666666665,8.086666666666666,121.78,59.39,181.51
NLA06608-2177,45.35,544.2,8.348888889,37.49,49.05,15.272,-3.4299999999999997,8.98,127.91,133.51999999999998,137.07
NLA06608-2185,8.2725,99.27,13.60361111,48.52,35.3,18.678,3.3000000000000003,12.996666666666668,15.559999999999999,53.89,11.99
NLA06608-2187,84.65333333,1015.84,19.93694444,73.45,52.39,23.268,9.93,20.186666666666664,343.7,280.15,111.27000000000001
NLA06608-2193,170.1058333,2041.27,11.26777778,46.2,75.68,12.636000000000001,6.833333333333333,10.36,220.85999999999999,749.24,411.47
NLA06608-2196,98.07833333,1176.94,14.08416667,57.57,58.09,20.034,0.8266666666666668,14.94,310.58,392.51,246.68
NLA06608-2217,50.41916667,605.03,11.94277778,44.61,37.74,16.330000000000002,2.5500000000000003,11.596666666666666,271.75,168.72,72.08000000000001
NLA06608-2219,94.85833333,1138.3,12.20388889,54.23,60.79,18.798,-1.5999999999999999,12.790000000000001,466.75,256.5,234.83
NLA06608-2241,44.015,528.18,10.00972222,46.96,54.67,16.424,-1.343333333333333,10.11,70.08,157.42000000000002,87.66
NLA06608-2250,66.81583333,801.79,5.319444444,30.04,46.32,12.648,-6.19,5.633333333333333,160.93,292.1,138.03
NLA06608-2253,79.85166667,958.22,15.78666667,62.76,54.93,20.552,5.136666666666667,14.336666666666666,217.49,194.98999999999998,269.12
NLA06608-2257,137.4766667,1649.72,12.21666667,49.85,68.04,14.9,5.716666666666666,11.863333333333335,157.82,563.6,265.16
NLA06608-2266,26.06916667,312.83,10.60638889,47.04,42.74,17.368000000000002,-1.5166666666666666,10.13,156.66,20.689999999999998,118.07
NLA06608-2267,87.84333333,1054.12,11.91194444,53.66,59.56,18.666,-1.626666666666667,12.213333333333333,467.93,215.82999999999998,194.68
NLA06608-2283,84.27833333,1011.34,12.10138889,54.27,60.06,18.706,-1.5700000000000003,12.636666666666665,421.56999999999994,214.57999999999998,193.32999999999998
NLA06608-2305,60.775,729.3,10.10694444,44.04,52.4,16.216,-0.79,10.003333333333334,81.78999999999999,217.25,145.28
NLA06608-2322,36.6275,439.53,7.454166667,36.66,46.2,14.674000000000001,-4.473333333333334,7.316666666666667,103.82,111.69,106.52
NLA06608-2332,66.68916667,800.27,13.34861111,59.45,56.57,20.254,-0.9533333333333333,14.066666666666665,331.65,108.89999999999999,293.7
NLA06608-2333,80.11833333,961.42,16.00111111,62.51,55.41,20.580000000000002,5.56,14.660000000000002,231.38,199.88,242.39999999999998
NLA06608-2345,18.96,227.52,12.63583333,48.7,32.08,19.19,0.20999999999999996,12.646666666666667,79.99,23.049999999999997,32.65
NLA06608-2354,105.5233333,1266.28,13.04083333,53.86,54.83,18.464,2.353333333333333,10.843333333333334,269.53,205.69,425.6
NLA06608-2372,25.51333333,306.16,12.50805556,48.01,40.13,18.426,1.13,11.790000000000001,141.88,50.17,70.19
NLA06608-2379,25.27583333,303.31,8.216388889,38.68,44.33,15.708000000000002,-4.213333333333333,7.829999999999999,140.78,54.83,87.89
NLA06608-2418,104.5833333,1255,12.90944444,53.35,56.73,18.163999999999998,2.5100000000000002,10.706666666666669,250.01000000000002,231.5,431.26
NLA06608-2426,40.685,488.22,10.32333333,47.19,44.92,17.052,-0.6,9.963333333333333,162.69,58.89,190.63
NLA06608-2429,34.11666667,409.4,7.253055556,33.99,34.45,13.99,-3.82,7.083333333333333,125.78,82.67,80.58
NLA06608-2438,15.13166667,181.58,10.60638889,43.04,46.53,16.256,0.3233333333333334,10.243333333333332,40.529999999999994,57.949999999999996,34.71
NLA06608-2450,144.3691667,1732.43,12.27916667,48.4,66.48,13.584,7.4433333333333325,11.403333333333334,100.28999999999999,810.33,262.09000000000003
NLA06608-2453,24.99666667,299.96,11.58583333,43.9,34.05,17.776,0.11999999999999995,11.373333333333333,61.980000000000004,98.11000000000001,79.27
NLA06608-2457,49.00083333,588.01,9.403333333,39.05,40.2,14.466,0.31333333333333335,8.933333333333334,199.39000000000001,185.01,90.56
NLA06608-2463,18.54666667,222.56,10.64944444,47.58,37.84,17.996000000000002,-3.5466666666666664,11.786666666666667,88.75,29.85,27.080000000000002
NLA06608-2477,10.45666667,125.48,17.23611111,63.29,20.51,21.586000000000002,6.109999999999999,17.44333333333333,62.09,12.66,33.410000000000004
NLA06608-2481,24.83833333,298.06,10.03638889,39.43,43.17,15.626,0.25666666666666665,9.533333333333333,61.620000000000005,93.85999999999999,67.56
NLA06608-2492,86.37166667,1036.46,19.18222222,71.73,53.02,22.95,8.06,19.983333333333334,337.43,324.38,160.21
NLA06608-2497,62.11666667,745.4,10.06666667,46.95,52.54,16.214,-0.81,9.966666666666667,93.27,233.03,124.50999999999999
NLA06608-2507,95.19333333,1142.32,13.23555556,56.7,58.37,19.58,-0.5666666666666668,14.046666666666667,320.5,339.55,268.32
NLA06608-2513,100.29,1203.48,12.09194444,49.27,67.84,14.674000000000001,5.826666666666667,11.806666666666667,139.15,407.71,211.15999999999997
NLA06608-2523,87.6275,1051.53,12.12583333,53.69,59.39,18.838,-1.5033333333333332,12.513333333333334,445.64,229.64000000000001,200.52999999999997
NLA06608-2524,115.085,1381.02,20.6125,79.42,60.08,23.016,10.86,21.003333333333334,525.7299999999999,366.49,160.82
NLA06608-2565,79.72,956.64,24.42222222,92.03,59.04,23.630000000000003,19.23,23.866666666666664,631.97,168.31,90.16
NLA06608-2566,98.8325,1185.99,13.07666667,52.91,58.29,18.214000000000002,2.9899999999999998,10.593333333333334,277.79999999999995,213.85,361.3
NLA06608-2593,82.47166667,989.66,24.77472222,92.67,58.01,23.708000000000002,19.78333333333333,24.24,634.51,181.57,111.45000000000002
NLA06608-2629,94.43666667,1133.24,24.04027778,89.33,58.45,23.602,18.543333333333333,23.213333333333335,693.29,195.91,111.98
NLA06608-2634,73.0025,876.03,2.053611111,25.97,42.62,9.662,-8.22,2.1966666666666668,208.63,297.33000000000004,217.35999999999999
NLA06608-2640,58.13916667,697.67,12.75444444,56.96,51.55,19.88,-1.9766666666666666,13.63,272.29,101.98,270.54999999999995
NLA06608-2644,82.3275,987.93,14.32416667,57.3,56.46,20.358,1.1866666666666668,14.816666666666668,267.29,305.7,223.94
NLA06608-2655,27.315,327.78,9.374722222,41.05,44.84,16.776000000000003,-2.9233333333333333,9.106666666666667,121.07,49.6,69.47999999999999
NLA06608-2657,83.38333333,1000.6,24.60583333,92.69,59.57,23.628,19.570000000000004,24.049999999999997,651.1400000000001,174.11,106.38
NLA06608-2663,167.47,2009.64,22.57916667,85.14,65.32,23.194,14.5,22.336666666666662,727.99,403.07000000000005,445.37
NLA06608-2673,59.08333333,709,6.846111111,37.41,48.4,12.901999999999997,-2.06,5.943333333333334,83.86,315.33000000000004,117.52
NLA06608-2685,67.06833333,804.82,4.884166667,27.44,40.25,11.858,-4.930000000000001,4.266666666666667,208.67,211.73000000000002,167.35
NLA06608-2696,108.18,1298.16,20.46666667,83.47,58.55,23.208000000000002,9.88,20.580000000000002,526.8000000000001,223.99,378.47
NLA06608-2704,57.7275,692.73,16.70027778,69.4,55.05,21.491999999999997,4.316666666666666,16.7,210.73999999999998,135.34,306.9
NLA06608-2708,95.14583333,1141.75,13.54277778,57.11,59.62,19.733999999999998,-0.029999999999999954,14.376666666666665,301.3,362.33000000000004,251.28
NLA06608-2714,30.04833333,360.58,10.92305556,47.47,43.07,18.606,-2.31,10.85,160.19,37.31,139.12
NLA06608-2715,18.92583333,227.11,11.87833333,50.71,44.6,19.134,-1.1366666666666667,11.643333333333333,80.6,29.869999999999997,104.29999999999998
NLA06608-2726,38.91,466.92,9.698888889,39.21,52.48,14.764,0.3533333333333333,9.326666666666666,49.269999999999996,227.07,54.15
NLA06608-2740,73.5675,882.81,11.83111111,54.81,59.31,19.009999999999998,-2.473333333333333,12.763333333333335,293.80999999999995,121.6,421.85
NLA06608-2753,31.93333333,383.2,10.44972222,47.86,55.27,16.554000000000002,-0.6166666666666667,10.456666666666667,48.010000000000005,122.72,79.44
NLA06608-2759,88.43916667,1061.27,20.33833333,82.01,64.53,22,10.623333333333333,20.456666666666667,441.62,112.08,415.64
NLA06608-2776,107.7425,1292.91,19.25,80.29,58.42,22.421999999999997,8.226666666666667,19.490000000000002,538.23,189.72,391.78000000000003
NLA06608-2779,83.99666667,1007.96,12.10416667,54.27,60.12,18.742,-1.5700000000000003,12.64,418.47999999999996,214.2,194.84
NLA06608-2797,21.20583333,254.47,13.31583333,52.58,26.99,19.323999999999998,1.1066666666666667,13.193333333333333,86.89,49.459999999999994,51.010000000000005
NLA06608-2800,26.2125,314.55,8.689166667,41.35,47.87,15.136000000000001,-1.3366666666666667,8.466666666666667,106.72999999999999,38.1,133.96
NLA06608-2801,20.1575,241.89,11.4075,47.91,40.9,18.413999999999998,-1.2900000000000003,11.246666666666668,67.29,60.26,55.69
NLA06608-2807,120.8683333,1450.42,20.47194444,81.7,57.71,23.145999999999997,9.973333333333334,20.276666666666667,538.2199999999999,198.60999999999999,573.5
NLA06608-2823,137.155,1645.86,20.96888889,80.38,64.64,22.984,11.600000000000001,21.21666666666667,546.5,414.84000000000003,251.04000000000002
NLA06608-2824,75.04833333,900.58,11.5725,54.01,60.02,19.006,-3.073333333333333,12.409999999999998,326.52,129.3,398.68
NLA06608-2831,65.26416667,783.17,19.01361111,70.12,52.46,22.91,8.5,19.37,254.46999999999997,198.14,110.21000000000001
NLA06608-2833,24.1525,289.83,11.56416667,51.97,57.87,17.936,-1.1133333333333335,12.276666666666666,16.470000000000002,149.8,25.76
NLA06608-2874,29.735,356.82,11.13777778,41.08,48.26,17.407999999999998,0.17333333333333334,11.276666666666666,128.19,31.72,155.12
NLA06608-2881,44.96333333,539.56,8.764166667,43.1,52.21,15.968,-3.263333333333333,8.72,108.50999999999999,163.76,139.04
NLA06608-2889,5.7125,68.55,15.98944444,58.89,34.81,21.27,4.156666666666667,16.243333333333336,6.319999999999999,10.93,37.09
NLA06608-2891,86.18833333,1034.26,12.11527778,54.25,60.67,18.724,-1.623333333333333,12.700000000000001,426.53,221.19,206.85
NLA06608-2916,91.30083333,1095.61,15.84666667,64.08,56.55,21.372,2.956666666666667,16.78,283.31,340.73,214.51
NLA06608-2924,59.12666667,709.52,19.16583333,78.14,53.55,22.066,8.42,19.3,306.88000000000005,64.55,273.99
NLA06608-2954,28.29166667,339.5,8.946944444,41.68,50.01,16.624000000000002,-4.873333333333334,9.626666666666667,57.34,102.63,54.96
NLA06608-2955,63.01833333,756.22,19.18111111,71.11,51.28,22.674,9.383333333333333,19.346666666666668,239.41,228.07,89.3
NLA06608-2972,45.1325,541.59,12.00388889,51.95,53.6,19.188,-1.9666666666666668,12.839999999999998,201.28,67.75,255.5
NLA06608-2987,91.79833333,1101.58,12.16305556,54.43,59.51,18.776,-1.43,12.660000000000002,464.64,218.57999999999998,220.28
NLA06608-2996,82.13166667,985.58,19.38138889,79.54,55.45,22.928,7.789999999999999,19.613333333333333,410.42,123.4,274.46000000000004
NLA06608-3032,101.2358333,1214.83,18.54305556,77.91,61.24,22.024,7.2299999999999995,18.916666666666668,487.98,164.37,413.65999999999997
NLA06608-3035,87.33583333,1048.03,11.67388889,52.96,60.56,18.462,-1.7733333333333334,11.9,472.63000000000005,209.74,190.28
NLA06608-3083,134.9133333,1618.96,21.38055556,82.4,59.86,23.024,12.160000000000002,21.77,429.31,333.52,355.7
NLA06608-3096,120.1791667,1442.15,20.35,80.64,60.44,22.862000000000002,9.93,20.416666666666668,490.21,301.90000000000003,490.33
NLA06608-3121,60.22,722.64,10.00638889,41.12,47.31,16,0.0033333333333332624,9.38,96.14,310.12,116.46000000000001
NLA06608-3147,90.79666667,1089.56,12.14527778,54.08,60.11,18.764000000000003,-1.7266666666666668,12.733333333333334,427.73999999999995,245.84,236.8
NLA06608-3153,73.50583333,882.07,9.368888889,47.42,77.08,12.192,3.563333333333333,8.950000000000001,110.65,301.37,179.44
NLA06608-3157,27.35583333,328.27,12.54083333,51.44,41.05,18.56,1.04,12.579999999999998,44.71,125.22,56.17999999999999
NLA06608-3160,72.655,871.86,12.95722222,58.75,59.6,19.868000000000002,-1.6366666666666667,14.026666666666666,385.25,117.28,339.46000000000004
NLA06608-3169,71.51166667,858.14,25.21083333,93.94,60.92,23.516,21.13666666666667,24.63,633.45,76.52,118.81
NLA06608-3228,77.14916667,925.79,19.44777778,79.78,53.5,22.302,8.753333333333334,19.506666666666664,444.11,88.32,338.6
NLA06608-3265,40.41583333,484.99,10.51583333,48.7,54.73,16.808,-0.8733333333333332,10.590000000000002,68.64,160.04,76.8
NLA06608-3303,109.4516667,1313.42,22.27888889,89.77,59.24,23.04,13.409999999999998,22.27,670.98,197.08,392.40999999999997
NLA06608-3313,30.875,370.5,11.53861111,48.15,42.68,18.556,-1.2899999999999998,11.766666666666666,94.17,95.37,93.94000000000001
NLA06608-3320,109.395,1312.74,18.24,74.7,62.09,21.916,6.923333333333333,18.453333333333333,477.89000000000004,276.92,223.29
NLA06608-3329,64.0825,768.99,9.531111111,44.19,53.46,15.984,-1.5833333333333333,9.79,95.16,233.82,148.8
NLA06608-3480,106.0225,1272.27,18.08388889,75.56,62.92,22.01,6.196666666666666,18.543333333333333,510.18,188.10999999999999,408.17999999999995
NLA06608-3484,46.235,554.82,12.15333333,52.4,55.34,19.381999999999998,-1.9266666666666667,12.966666666666667,211.4,60.15,264.76
NLA06608-3608,72.01,864.12,11.86916667,55.53,60.12,19.022,-2.91,13.153333333333334,389.09,111.66999999999999,321.81
NLA06608-3616,60.72083333,728.65,16.56111111,66.76,54.21,21.388,4.166666666666667,16.616666666666667,230.03,147.35,316.13
