SITE_ID,VISIT_NO,LAKENAME,LAKE_ORIGIN_FINAL,CLEAR_TO_BOTTOM,SECMEAN,STATE,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCOVERHANG_DD,FCFCOVERHANG_LIT,FCFCOVERHANG_SIM,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,FCFPALL_DD,FCFPALL_LIT,FCFPALL_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA,ECOWSA9_2015,ECOWSA3_2015,YEAR,LkArea_km2,L_LkAreakm2,ELEV_use,L_ELEV_use,LkPerim_km,L_LkPerimkm,DpthMx_use,L_DpthMx_use,LATdd_use,LONdd_use,ElevXLat_use,ElevXLon_use,Lake_Origin_use,Reservoir,ECOP5_2015,ECOP6_2015,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3x15,LitCvrQc3x15,LitRipCvrQc3x15,L_RVegQc3x15,L_LitCvrQc3x15,L_LitRipCvrQc3x15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,HORIZDD_use,VERTDD_use,L_HORIZDD_use,L_VERTDD_use
NLA17_IA-10041,1,Crawford pond lake,MAN-MADE,NA,1.05,IA,0.7225,0.07,0,0.69,0,0.6,0.4,0,GRADUAL,0,0.047222222,0.011111111,0.09484127,0,0.427380952,0.360714286,0.058730159,6,3.4,0.110483174,-0.122504638,NA,0.7225,NA,NA,0.015,NA,NA,0.02,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.005,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047222222,NA,NA,0.145277778,NA,NA,0.09473061,NA,NA,0,NA,NA,0.857488488,NA,NA,0.047780902,NA,NA,0.185,NA,NA,0.155,NA,NA,0.205,NA,NA,0.545,NA,NA,0.865,NA,NA,1,NA,NA,0.36,NA,NA,1.41,NA,NA,0.34,NA,NA,0.41,NA,0.233095116,0.69,0,0.016008067,0.010588013,0.01577838,0.042400316,0.836856476,0.031282256,0.031812303,0.015274189,7,4.444444444,0.247634283,-0.039510996,TPL,PLNLOW,2017,0.04180056,-1.3788179,214,2.330413773,0.9089102,-0.041479023,4.2,0.62324929,41.33523,-91.54461,8845.73922,-19590.54654,MAN-MADE,1,CENPL,CENPL,0.057937401,0.023179318,0.040558359,-1.167891074,-1.479132546,-1.296207028,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.349116499,0.213246943,0.290161269,0.145,0.1,0.058805487,-0.698970004
NLA17_IA-HP001,1,Green belt,MAN-MADE,NA,1.2,IA,0.755,0.255,0,0.445,0.1,0.9,0,0,GRADUAL,0,0,0.006896552,0.006896552,0.007407407,0.789621071,0.044589673,0.04954305,6,1.9,0.033690518,-0.077459761,NA,0.095,0.095,NA,0,0,NA,0.03,0.03,NA,0,0,NA,0,0,NA,0.03,0.03,NA,0,0,NA,0,0,NA,0.8,0.8,0.8,0.7,0,0,1,0.9,1,0.9,0,0.083333333,0,0,0,0,0.1,0.1,0.111111111,0,NA,0.75,0,0,0.05,0,NA,0.0625,0.0625,NA,0.1025,0.1025,NA,0.104337584,0.104337584,NA,0,0,NA,0.72206357,0.72206357,NA,0.173598846,0.173598846,NA,0.1775,0.1775,NA,0.3025,0.3025,NA,0.165,0.165,NA,0.645,0.645,NA,0.665,0.665,NA,0.7175,0.7175,NA,0.4675,0.4675,NA,1.31,1.31,NA,0.48,0.48,NA,0.5925,0.5925,0.347850543,1.01,0,0,0.006060606,0.006060606,0.005128205,0.13236374,0.53511184,0.196567274,0.118707729,6,3.7,0.083704297,-0.138644391,TPL,PLNLOW,2017,0.07408682,-1.130259046,259.87,2.414756146,1.133492,0.054418459,5.1,0.707570176,42.478854,-92.388799,11038.97979,-24009.0772,MAN-MADE,1,CENPL,CENPL,0.136028242,0.069438944,0.102733593,-0.835563144,-1.099966538,-0.947946652,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.819672665,0.638829949,0.734973263,0,NA,0,NA
NLA17_IA-HP002,1,Nine Eagles,MAN-MADE,NA,4.3,IA,0.575,0.03,0.2025,0.66,0.1,0.9,0,0,GRADUAL,0,0,0,0,0.465541014,0.005405405,0.446666383,0.082387198,4,2.9,0.014498296,-0.347235965,NA,0.01,0.01,NA,0,0,NA,0.0675,0.0675,NA,0.055,0.055,NA,0.025,0.025,NA,0.03,0.03,NA,0.01,0.01,NA,0.005,0.005,NA,0.9,0.9,0.3,0.2,0,0,0.45,0.3,0.45,0.3,0,0.034615385,0,0,0,0.1,0,0.1,0.045,0,0.05,0.1,0,0.05,0.05,0,NA,0.095,0.095,NA,0.0875,0.0875,NA,0,0,NA,0,0,NA,0.684,0.684,NA,0.316,0.316,NA,0.0625,0.0625,NA,0.2575,0.2575,NA,0.1825,0.1825,NA,0.5025,0.5025,NA,0.7575,0.7575,NA,0.55,0.55,NA,0.44,0.44,NA,1.26,1.26,NA,0.32,0.32,NA,0.71,0.71,1.130388331,1.2,0,0,0,0,0.434620115,0.114904147,0.005128205,0.375869143,0.06947839,4,3.8,0.014498296,-0.347235965,TPL,PLNLOW,2017,0.2836682,-0.547189347,285.83,2.456107809,3.683729,0.566287673,7.1,0.851258349,40.596744,-93.772298,11603.76734,-26802.93594,MAN-MADE,1,CENPL,CENPL,0.163857143,0.102193763,0.133025453,-0.759807462,-0.950031286,-0.844586668,0.165954347,0.10869707,0.13977868,-0.7546,-0.92556,-0.82455,0.987362766,0.940170352,0.951686283,0,NA,0,NA
NLA17_ID-10001,1,Lost valley Reservoir,MAN-MADE,Y,NA,ID,0.2225,0.1325,0.08,0.13,0.6,0.4,0,0,FLAT,0,0.016701613,0.139116029,0.04811828,0,0.085583333,0.626712508,0.083768238,6,2.8,0.238664206,-0.174838849,NA,0.155,NA,NA,0.005,NA,NA,0.1175,NA,NA,0.03,NA,NA,0.005,NA,NA,0.016666667,NA,NA,0.01,NA,NA,0,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,0.3075,NA,NA,0.167895402,NA,NA,0.101925446,NA,NA,0.614361451,NA,NA,0.115817702,NA,NA,0.2325,NA,NA,0.18,NA,NA,0.5025,NA,NA,0.915,NA,NA,0.6825,NA,NA,0.7425,NA,NA,0.6825,NA,NA,1.505,NA,NA,0.4125,NA,NA,0.7625,NA,0.503432661,1.17,0,0.03284632,0.06969697,0.179247835,0.006060606,0.471954666,0,0.072910654,0.167282949,6,3.4,0.316496724,0.074532308,WMT,WMTNS,2017,2.114298,0.325166199,1453,3.162265614,7.466175,0.873098165,6.3,0.79934055,44.96412,-116.463,65332.86636,-169220.739,MAN-MADE,1,WEST,WEST,0.259942942,0.097052582,0.178497762,-0.568728024,-0.970402853,-0.724693802,0.188578739,0.055263641,0.129924635,-0.702067251,-1.185328699,-0.854105818,1.378431856,1.756174222,1.373856174,1.2,0.6,0.342422681,-0.15490196
NLA17_ID-10001,2,Lost valley Reservoir,MAN-MADE,Y,NA,ID,0.4975,0.04,0.015,0.555,0.2,0.8,0,0,GRADUAL,0,0.077188645,0.060760073,0.193818681,0.19576190500000001,0.025,0.417342491,0.030128205,7,3.1,0.255532325,-0.042157008,0,0.195,0.0425,0.05,0.015,0.05,0.05,0.04,0.05,0,0,0,0,0,0,0.05,0.01,0.0075,0.05,0.01,0.05,0,0,0,1,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.25,0.265,0.25,0.5,0.111270666,0.455445545,0,0.027627628,0,0,0.554063023,0.445544554,0.5,0.307038684,0.099009901,0,0.1975,0.045,0.05,0.24,0.05,0.25,0.28,0.25,0.3,0.7325,0.345,0.05,0.7325,0.275,0,0.695,0.27,0.3,0.5275,0.3,0.35,1.435,0.62,0.05,0.4525,0.095,0.35,0.74,0.35,0.905783884,1.84,0,0.050404497,0.147030927,0.138517243,0.005405405,0.320025826,0.045454545,0.130687344,0.162474211,7,3.7,0.22958192,0.047411036,WMT,WMTNS,2017,2.114298,0.325166199,1453,3.162265614,7.466175,0.873098165,6,0.77815125,44.96412,-116.463,65332.86636,-169220.739,MAN-MADE,1,WEST,WEST,0.047601124,0.038139858,0.042870491,-1.23956904,-1.3174952,-1.276786658,0.188578739,0.055263641,0.129924635,-0.702067251,-1.185328699,-0.854105818,0.252420418,0.690143766,0.329964297,1.5,0.3,0.397940009,-0.397940009
NLA17_ID-10002,1,Lake Walcott,MAN-MADE,NA,1.15,ID,0.1625,0.005,0,0.1325,0,0.6,0.4,0,GRADUAL,0,0.095949883,0.179932567,0.213265901,0,0.205128205,0.305723443,0,5,3.3,0.211463906,0.02516245,NA,0.045,0.045,NA,0.1,0.1,NA,0,0,NA,0.085,0.085,NA,0,0,NA,0.155,0.155,NA,0,0,NA,0.005,0.005,NA,1,1,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0,0.038461538,0.05,0,0,0.05,0,0.1,0.05,0,0,0.05,0,0.2,0.05,0,NA,0,0,NA,0.24,0.24,NA,0.165692641,0.165692641,NA,0.034722222,0.034722222,NA,0.333580447,0.333580447,NA,0.46600469,0.46600469,NA,0.065,0.065,NA,0.3875,0.3875,NA,0.24,0.24,NA,0.7075,0.7075,NA,0.6025,0.6025,NA,0.3075,0.3075,NA,0.635,0.635,NA,1.285,1.285,NA,0.4675,0.4675,NA,0.9775,0.9775,0.6363088,2.14,0.066153846,0.109754642,0.147076579,0.121712754,0,0.543165427,0.012136752,0,0,5,4,0.086479966,0.331953803,XER,WMTNS,2017,33.95548,1.530909874,1279,3.106870545,65.96436,1.819309353,12.2,1.086359831,42.67705,-113.4073,54583.94695,-145047.9367,MAN-MADE,1,WEST,WEST,0.150407678,0.076655666,0.113531672,-0.794774849,-1.062203038,-0.908221682,0.135512648,0.05620649,0.099889527,-0.837099256,-1.179099435,-0.959043695,1.109916157,1.363822314,1.136572317,0,NA,0,NA
NLA17_ID-10003,1,Chase Lake,NATURAL,NA,2.1,ID,0.2225,0.05,0.07,0.08,0.6,0.4,0,0,FLAT,0,0,0,0.005128205,0.472836303,0.032155232,0.184702035,0.305178225,5,3.1,0.124195139,-0.286993982,NA,0.025,0.025,NA,0,0,NA,0.065,0.065,NA,0,0,0.25,0,0,NA,0.055,0.055,NA,0.005,0.005,NA,0.005,0.005,1,1,1,0.2,0.1,0,0,0.3,0.1,0.3,0.1,0,0.023255814,0,0,0,0.1,0.05,0,0.03030303,0,0,0.1,0,0,0.05,0,NA,0.066666667,0.066666667,NA,0.270833333,0.270833333,NA,0.036419917,0.036419917,NA,0.082732748,0.082732748,NA,0.467651534,0.467651534,NA,0.4131958,0.4131958,NA,0.211111111,0.211111111,NA,0.3875,0.3875,NA,0.3375,0.3375,NA,0.780555556,0.780555556,NA,0.878125,0.878125,NA,0.53,0.53,NA,0.640625,0.640625,NA,1.3275,1.3275,NA,0.555555556,0.555555556,NA,0.886111111,0.886111111,0.20976177,0.52,0,0,0,0,0.080030651,0.769396418,0,0.08047165,0.07010128,3,3.4,0.169945558,-0.24627451,WMT,WMTNS,2017,0.7050085,-0.151805647,761,2.881384657,3.805869,0.580453836,2.7,0.431363764,48.4584,-116.8242,36876.8424,-88903.2162,NATURAL,0,WEST,WEST,0.275960965,0.058866408,0.167413687,-0.543693246,-1.161992566,-0.751012879,0.318778609,0.106607525,0.220687012,-0.483096446,-0.933273421,-0.636976857,0.865682191,0.552178734,0.758602355,0,0,0,-1
NLA17_ID-10004,1,Cave Lake,NATURAL,NA,2.12,ID,0.255,0.175,0,0.275,0.5,0.375,0.125,0,FLAT,0,0.014285714,0.193452381,0.05,0.0125,0.0125,0.604761905,0.0125,7,1.7,0.250059293,-0.123050219,NA,0.485,0.485,NA,0.025,0.025,NA,0,0,NA,0.005,0.005,NA,0,0,NA,0.015,0.015,NA,0,0,NA,0,0,NA,1,1,0.4,0.2,0,0,0.55,0.2,0.55,0.2,0,0.042307692,0.05,0,0,0.05,0.1,0.05,0.055,0,0,0,0,0.05,0.2,0.05,NA,0.04,0.04,NA,0.045,0.045,NA,0.078835979,0.078835979,NA,0.423376623,0.423376623,NA,0.316354016,0.316354016,NA,0.181433381,0.181433381,NA,0,0,NA,0.1625,0.1625,NA,0.085,0.085,NA,0.2475,0.2475,NA,0.6375,0.6375,NA,0.175,0.175,NA,0.2475,0.2475,NA,0.525,0.525,NA,0.1625,0.1625,NA,0.35,0.35,0.661731735,1.17,0.05,0,0.008,0,0.007407407,0.90437037,0,0.022814815,0.007407407,5,1.7,0.313510681,-0.007968969,WMT,WMTNS,2017,3.995961,0.601621241,650,2.812913357,16.10374,1.20692675,5.9,0.770852012,47.46649,-116.6019,30853.2185,-75791.235,NATURAL,0,WEST,WEST,0.253344156,0.04850385,0.150924003,-0.579476315,-1.23281555,-0.793379173,0.389065832,0.09694604,0.248305836,-0.398955455,-0.970835293,-0.587865781,0.651160126,0.500318018,0.607814965,0,0,0,-1
NLA17_ID-10005,1,Treasureton Reservoir,MAN-MADE,NA,1.6,ID,0.755,0.13,0.01,0.755,0,0.9,0.1,0,GRADUAL,0,0,0,0,0.11969697,0,0.88030303,0,2,1.2,0,-0.351820729,NA,0.125,0.125,NA,0,0,NA,0.05,0.05,NA,0.03,0.03,NA,0.055,0.055,NA,0.125,0.125,NA,0,0,NA,0,0,NA,0.9,0.9,0.8,0,0.1,0,0.65,0,0.55,0,0.033333333,0.05,0.05,0,0.1,0,0,0,0.055,0,0,0,0,0.25,0.25,0,NA,0,0,NA,0.175,0.175,NA,0.005128205,0.005128205,NA,0.11967912,0.11967912,NA,0.628728029,0.628728029,NA,0.246464646,0.246464646,NA,0.1,0.1,NA,0.17,0.17,NA,0.175,0.175,NA,0.445,0.445,NA,0.88,0.88,NA,0.645,0.645,NA,0.345,0.345,NA,1.215,1.215,NA,0.27,0.27,NA,0.57,0.57,1.500703539,2.59,0,0.005128205,0.010533611,0,0,0.973527374,0,0,0.010810811,3,1.5,0.164441494,0.0775515,XER,WMTNS,2017,0.6147486,-0.211302452,1512,3.179551791,5.86221,0.768061372,7.5,0.875061263,42.23855,-111.8531,63864.6876,-169121.8872,MAN-MADE,1,WEST,WEST,0.088201831,0.088580858,0.088391345,-1.007880413,-1.006207406,-1.007043104,0.129150315,0.056716287,0.096791398,-0.856515806,-1.17576813,-0.97146373,0.682939343,1.561823988,0.913214881,0,NA,0,NA
NLA17_ID-10006,1,Perkins Lake,NATURAL,NA,0.85,ID,0.6325,0.46,0.445,0.11,0.7,0.2,0.1,0,FLAT,0,0,0,0,0.366666667,0.05,0.383333333,0,3,1.3,0.174922418,-0.197338146,NA,0.5075,0.5075,NA,0,0,NA,0.011111111,0.011111111,NA,0.01,0.01,NA,0,0,NA,0.06,0.06,NA,0,0,NA,0,0,NA,1,1,0.3,0,0,0,0.205555556,0,0.205555556,0,0,0.015503876,0,0,0,0.055555556,0,0,0.02020202,0,0,0,0,0,0.15,0,NA,0.005,0.005,NA,0.1725,0.1725,NA,0.150824435,0.150824435,NA,0,0,NA,0.721935546,0.721935546,NA,0.127240019,0.127240019,NA,0.3,0.3,NA,0.08,0.08,NA,0.1775,0.1775,NA,0.5575,0.5575,NA,0.5175,0.5175,NA,0.7575,0.7575,NA,0.2575,0.2575,NA,1.075,1.075,NA,0.38,0.38,NA,0.3175,0.3175,0.885437745,2.38,0.011942959,0.035472371,0.006060606,0.006060606,0.018533611,0.804901464,0,0.020101467,0.107696574,7,2.7,0.252516605,0.010543165,WMT,WMTNS,2017,0.2150993,-0.667361003,803,2.904715545,2.225223,0.34737354,5.3,0.72427587,48.75668,-116.0927,39151.61404,-93222.4381,NATURAL,0,WEST,WEST,0.068603833,0.217144603,0.142874218,-1.104556278,-0.643697577,-0.815665752,0.284947505,0.113691734,0.206542206,-0.530255274,-0.907659323,-0.664457444,0.240759548,1.909941875,0.69174345,0,NA,0,NA
NLA17_ID-10006,2,Perkins Lake,NATURAL,NA,0.95,ID,0.8125,0.04,0.6725,0.3725,0.1,0.8,0.1,0,GRADUAL,0,0.154761905,0.264285714,0,0.314285714,0,0.166666667,0,4,1.7,0.261289493,0.1881901,NA,0.06,0.06,NA,0.015,0.015,NA,0.02,0.02,NA,0.05,0.05,NA,0,0,NA,0.02,0.02,NA,0,0,NA,0,0,NA,1,1,0.6,0,0,0,0.65,0,0.65,0,0,0.05,0.3,0,0,0.15,0,0,0.065,0,0,0,0,0,0.2,0,NA,0,0,NA,0.1775,0.1775,NA,0.075486295,0.075486295,NA,0.075486295,0.075486295,NA,0.478050398,0.478050398,NA,0.370977011,0.370977011,NA,0.25,0.25,NA,0.12,0.12,NA,0.1775,0.1775,NA,0.5475,0.5475,NA,0.6375,0.6375,NA,0.605,0.605,NA,0.2975,0.2975,NA,1.135,1.135,NA,0.37,0.37,NA,0.53,0.53,1.54488403,2.9,0,0.011188811,0.030944909,0.040951163,0,0.839619894,0.034890557,0.021466011,0.020938655,6,3.6,0.19285497,0.071400068,WMT,WMTNS,2017,0.2150993,-0.667361003,803,2.904715545,2.225223,0.34737354,5.5,0.74036269,48.75668,-116.0927,39151.61404,-93222.4381,NATURAL,0,WEST,WEST,0.074668777,0.18009901,0.127383893,-1.072276716,-0.721020145,-0.862064181,0.284947505,0.113691734,0.206542206,-0.530255274,-0.907659323,-0.664457444,0.262043974,1.584099422,0.6167451,0,NA,0,NA
NLA17_ID-10007,1,Springfield reservoir,MAN-MADE,Y,NA,ID,0.736363636,0.022222222,0.177272727,0.506818182,0.181818182,0.090909091,0.727272727,0,STEEP,0.090909091,0.033508159,0.10477023,0.018356643,0,0,0.717324342,0.035131535,6,2,0.326540294,-0.146819784,NA,0,0,NA,0.125,0.125,NA,0.036363636,0.036363636,NA,0.004545455,0.004545455,NA,0,0,NA,0.104545455,0.104545455,NA,0,0,NA,0.004545455,0.004545455,NA,0.727272727,0.727272727,0.818181818,0.454545455,0.409090909,0.181818182,1.231818182,0.763636364,0.822727273,0.581818182,0.136363636,0.092857143,0.090909091,0,0.181818182,0.05,0,0,0.079439252,0,0,0.4,0.227272727,0.090909091,0.1,0.090909091,NA,0,0,NA,0.175,0.175,NA,0.097327316,0.097327316,NA,0,0,NA,0.613927221,0.613927221,NA,0.288745463,0.288745463,NA,0.243181818,0.243181818,NA,0.315,0.315,NA,0.175,0.175,NA,0.704545455,0.704545455,NA,0.722727273,0.722727273,NA,0.727272727,0.727272727,NA,0.461363636,0.461363636,NA,1.427272727,1.427272727,NA,0.529545455,0.529545455,NA,0.7,0.7,0.406984476,0.718181818,0.005405405,0.159459459,0.135189189,0,0,0.49224938,0,0.198350649,0.054655435,5,2.636363636,0.393615218,0.084548925,XER,WMTNS,2017,0.2125854,-0.672466565,1338,3.126456113,3.992513,0.601246339,2,0.301029996,43.0784,-112.6937,57638.8992,-150784.1706,MAN-MADE,1,WEST,WEST,0.111216216,0.103994288,0.107605252,-0.916439277,-0.943116908,-0.929573283,0.129508469,0.05414255,0.095889541,-0.855399428,-1.192853776,-0.975146936,0.85875632,1.920749717,1.122179244,0,0,0,-1
NLA17_ID-10010,1,Sage Hen,MAN-MADE,NA,5.75,ID,0.025,0.025,0,0,0,0.4,0.4,0.2,"GRADUAL, STEEP",0,0.018284642,0.031528295,0.018571429,0.043677398,0.335951181,0.471659412,0.080327644,7,4.4,0.107892712,-0.194906166,NA,0.005,0.005,NA,0.01,0.01,NA,0.09,0.09,NA,0.005,0.005,NA,0,0,NA,0.1,0.1,NA,0.025,0.025,NA,0.025,0.025,NA,1,1,0.7,0.6,0,0,1,0.7,1,0.7,0,0.076923077,0.05,0,0,0.05,0.15,0,0.1,0,0,0.6,0,0,0.15,0,NA,0.1775,0.1775,NA,0.1825,0.1825,NA,0.414660533,0.414660533,NA,0,0,NA,0.184891956,0.184891956,NA,0.400447511,0.400447511,NA,0.035,0.035,NA,0.2225,0.2225,NA,0.36,0.36,NA,0.6175,0.6175,NA,0.4575,0.4575,NA,0.185,0.185,NA,0.5825,0.5825,NA,1.075,1.075,NA,0.2575,0.2575,NA,0.89,0.89,1.247619956,2.31,0.007407407,0.003225806,0.010918114,0.007692308,0.020701567,0.480536553,0.032151491,0.258465693,0.178901061,8,4.1,0.302093018,-0.199894726,WMT,WMTNS,2017,0.7157222,-0.145255512,1506,3.177824972,4.729076,0.674776294,9.8,0.991226076,44.3291,-116.1841,66759.6246,-174973.2546,MAN-MADE,1,WEST,WEST,0.316658303,0.080041613,0.198349958,-0.485906298,-1.045556734,-0.681206583,0.176714794,0.058189866,0.124601204,-0.728821271,-1.166280165,-0.870951056,1.791917342,1.375524965,1.591878347,0,NA,0,NA
NLA17_ID-10011,1,Chesterfield Reservoir,MAN-MADE,NA,4.45,ID,0.66,0.19,0.07,0.64,0,0.8,0,0.2,GRADUAL,0,0,0.022285714,0.014285714,0,0,0.963428571,0,3,1.3,0.056406952,-0.328637908,NA,0.13,0.13,NA,0.005,0.005,NA,0,0,NA,0,0,NA,0,0,NA,0.145,0.145,NA,0,0,NA,0,0,NA,1,1,1,0.1,0.35,0,1,0.1,0.65,0.1,0.116666667,0.076923077,0.1,0,0,0,0,0,0.065,0,0,0,0.35,0.2,0.35,0,NA,0,0,NA,0,0,NA,0.056223266,0.056223266,NA,0.067651837,0.067651837,NA,0.427152057,0.427152057,NA,0.44897284,0.44897284,NA,0.105,0.105,NA,0.335,0.335,NA,0,0,NA,0.44,0.44,NA,0.7225,0.7225,NA,0.4425,0.4425,NA,0.335,0.335,NA,1.1125,1.1125,NA,0.44,0.44,NA,0.67,0.67,0.96153812,3.13,0.022222222,0,0.005128205,0.015384615,0,0.936752137,0.015384615,0.005128205,0,5,1.9,0.223946153,0.077298937,XER,WMTNS,2017,5.041875,0.702592074,1646,3.216429831,16.59205,1.219900048,10.9,1.037426498,42.89755,-111.9673,70609.3673,-184298.1758,MAN-MADE,1,WEST,WEST,0.089468515,0.090539054,0.090003784,-1.002314367,-0.997665206,-0.999983565,0.118385937,0.053123065,0.089620694,-0.891482546,-1.19981192,-1.00165044,0.755736004,1.704326611,1.004274581,0,NA,0,NA
NLA17_ID-10012,1,Lower Glidden Lake,NATURAL,Y,NA,ID,0.025,0.025,0,0,0.1,0.9,0,0,GRADUAL,0,0.051144689,0.059294872,0.120192308,0,0.050757576,0.495874958,0.222735598,6,3.1,0.210791216,-0.173808632,NA,0.01,0.01,NA,0.015,0.015,NA,0.09,0.09,NA,0,0,NA,0,0,NA,0,0,NA,0.005,0.005,NA,0,0,NA,0.9,0.9,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0,0.007692308,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,0,NA,0,0,NA,0.2125,0.2125,NA,0.357190957,0.357190957,NA,0,0,NA,0.275747956,0.275747956,NA,0.367061087,0.367061087,NA,0.035,0.035,NA,0.265,0.265,NA,0.2125,0.2125,NA,0.5125,0.5125,NA,0.415,0.415,NA,0.2125,0.2125,NA,0.4775,0.4775,NA,0.9275,0.9275,NA,0.3,0.3,NA,0.715,0.715,0.702456009,1.73,0,0.0125,0.023611111,0.088840996,0.038793103,0.637338442,0.110967433,0.023740741,0.064208174,7,3.8,0.181988436,-0.068494499,WMT,WMTNS,2017,0.07530982,-1.12314839,1710,3.23299611,1.431181,0.155694562,3.6,0.556302501,47.51656,-115.7308,81253.3176,-197899.668,NATURAL,0,WEST,WEST,0.074625,0.034630985,0.054627992,-1.072501318,-1.35036353,-1.189579335,0.229514988,0.107887873,0.175577826,-0.620667305,-0.928530868,-0.731473916,0.325142165,0.320990524,0.311132639,0,NA,0,NA
