UID,PUBLICATION_DATE,SITE_ID,VISIT_NO,DATE_COL,SITESAMP,UNIQUE_ID,STUDY,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PERIM_KM,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_PCT,STATECTY,STRATUM,TNT_CAT,URBN_NLA07,URBN_NLA17,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE,INDEX_NLA,RT_NLA17,RT_NLA17_BENT,RT_NLA17_ZOOP
2010203,4/19/2021,NLA17_KS-10028,1,6/8/2017,Y,NLA_KS-10085,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(1,4]",1.463176,Not_Border,Marshall,42082667,Lake/Pond: Hydrographic Category = Perennial,395,Region_07,Target_Sampled,39004,143,Exclude,Exclude,Include,459053,Not_USFS,LakePond,0,None,H10,Missouri Region,H10270205,Lower Big Blue,MAN_MADE,39.83551,-96.55958,Missouri Region,H10,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.589322,"(1,4]",KS,R10270205006635,None,PROB,NHD High Res Lake Snapshot Only,Kansas,100,F20117,KS,Target,Urban,Urban,47,Western Corn Belt Plains,47i,Loess and Glacial Drift Hills,"TPL_HIR_(1,4]",542.8919269,-47461.38558,261899.7944,887.7565097,Y,T,T,T
2010204,4/19/2021,NLA17_NV-10016,1,6/7/2017,Y,NLA_NV-10064,NLA,WMTNS,West,XER,Xeric,"(20,50]",23.50032,Not_Border,Lincoln,20595958,Lake/Pond: Hydrographic Category = Perennial,1604,Region_09,Target_Sampled,39004,129,Include,Include,Include,362020,Not_USFS,LakePond,857975,Echo Canyon Reservoir,H15,Lower Colorado Region,H15010013,Meadow Valley Wash,MAN_MADE,37.90785,-114.2679,Lower Colorado Region,H15,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Echo Canyon Reservoir,Not_NES,NotNES,Not_NES,State,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT_OverSamp,NLA17_07_TSS,3.751119,Equal,NV,R15010013003921,None,PROB,NLA2012Frame Only,Nevada,100,F32017,NV,Target,Non-Urban,Non-Urban,13,Central Basin and Range,13p,Carbonate Sagebrush Valleys,"XER_(20,50]",7.404893297,-1581171.459,198151.3892,9.419917429,Y,S,S,S
2010205,4/19/2021,NLA17_NV-10239,1,6/8/2017,Y,NLA_NV-10094,NLA,WMTNS,West,XER,Xeric,"(10,20]",10.91071,Not_Border,Clark,20677787,Lake/Pond: Hydrographic Category = Perennial,366,Region_09,Target_Sampled,39004,129,Include,Include,Include,362024,Not_USFS,LakePond,0,None,H15,Lower Colorado Region,H15010005,Lake Mead,MAN_MADE,36.50496,-114.4095,Lower Colorado Region,H15,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,None,Not_NES,NotNES,Not_NES,NPS,NLA_NO_12_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.516131,"(10,20]",NV,R15010005001758,None,PROB,NLA2012Frame Only,Nevada,100,F32003,NV,Target,Non-Urban,Non-Urban,14,Mojave Basin and Range,14e,Arid Valleys and Canyonlands,"XER_(10,20]",1.630095905,-1623537.063,46254.52944,1.907955393,Y,T,T,T
2010206,4/19/2021,NLA17_TX-HP003,1,6/8/2017,Y,NLA_TX-10096,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,143.58690000000001,Not_Border,Fannin,8347909,Lake/Pond: Hydrographic Category = Perennial,153.02,Region_06,Target_Sampled,39004,145,Include,Include,Include,313296,Not_USFS,LakePond,1855062,Lake Davy Crockett,H11,Arkansas-Red-White Region,H11140101,Bois D'arc-Island,MAN_MADE,33.7351029,-95.92578522,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,State,NLA_NO_12_17,HAND,HAND,HAND,8.40706,None,TX,R11140101001570,None,HAND,NLA2012Frame Only,Texas,100,F48147,None,Target,Non-Urban,Non-Urban,33,East Central Texas Plains,33a,Northern Post Oak Savanna,None,0,6828.153807,-421406.4748,0,Y,S,S,S
2010207,4/19/2021,NLA17_TN-10001,1,6/8/2017,Y,NLA_TN-10017,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(10,20]",12.42384,Not_Border,Bedford,19533132,Lake/Pond: Hydrographic Category = Perennial,265,Region_04,Target_Sampled,39004,152,Include,Include,Include,143430,Not_USFS,LakePond,1301776,Elaine Lake,H06,Tennessee Region,H07010203,Upper Duck,MAN_MADE,35.37137,-86.3815,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Elaine Lake,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,1.940916,Equal,TN,R06040002001425,None,PROB,NLA2012Frame Only,Tennessee,100,F47003,TN,Target,Urban,Urban,71,Interior Plateau,71h,Outer Nashville Basin,"SAP_(10,20]",49.78187904,864954.6611,-194617.7298,69.92942711,Y,T,T,T
2010208,4/19/2021,NLA17_CA-10001,1,6/6/2017,Y,NLA_CA-10037,NLA,WMTNS,West,XER,Xeric,>50,335.3417,Not_Border,Marin,5329251,Lake/Pond: Hydrographic Category = Perennial,51,Region_09,Target_Sampled,39004,123,Include,Include,Include,377945,Not_USFS,LakePond,229536,Nicasio Reservoir,H18,California Region,H18050005,Tomales-Drake Bays,MAN_MADE,38.07833,-122.7434,California Region,H18,11,MEDITERRANEAN CALIFORNIA,11.1,MEDITERRANEAN CALIFORNIA,Nicasio Reservoir,NESLake,617,617,Regional Agency,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,32.51426,Equal,CA,R18050005000375,None,PROB,NLA2012Frame Only,California,100,F06041,CA,Target,Urban,Urban,6,Central California Foothills and Coastal Mountains,6o,Marin Hills,XER_>50,6.633373618,-2293156.637,389624.2243,7.60347557,Y,S,S,S
2010209,4/19/2021,NLA17_WV-10003,1,6/6/2017,Y,NLA_WV-10026,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(10,20]",15.43864,Not_Border,Hardy,8432032,Lake/Pond: Hydrographic Category = Perennial,391,Region_03,Target_Sampled,39004,158,Include,Include,Include,33292,Not_USFS,LakePond,1558876,Moores Run Lake Number One,H02,Mid-Atlantic Region,H02070003,Cacapon-Town,MAN_MADE,39.13362,-78.59737,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Moores Run Lake Number One,Not_NES,NotNES,Not_NES,State,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,2.314284,Equal,WV,R02070003001278,None,PROB,NLA2012Frame Only,West Virginia,100,F54031,WV,Target,Non-Urban,Non-Urban,67,Ridge and Valley,67c,Northern Sandstone Ridges,"SAP_(10,20]",5.882763554,1482119.861,319184.6804,8.263615056,Y,S,S,S
2010210,4/19/2021,NLA17_ND-10006,1,6/8/2017,Y,NLA_ND-10029,NLA,PLNLOW,Plains and Lowlands,NPL,Northern Plains,"(10,20]",17.21388,Not_Border,Stutsman,14683236,Lake/Pond: Hydrographic Category = Perennial,531,Region_08,Target_Sampled,39004,142,Include,Include,Include,270116,Not_USFS,LakePond,0,None,H10,Missouri Region,H10130103,Apple,NATURAL,46.89273,-99.41651,Missouri Region,H10,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,2.780089,Equal,ND,R10130103005492,None,PROB,NLA2012Frame Only,North Dakota,100,F38093,ND,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42a,Missouri Coteau,"NPL_(10,20]",61.49389474,-261417.3858,1053731.544,101.7914562,Y,S,S,S
2010211,4/19/2021,NLA17_MO-HP004,1,6/8/2017,Y,NLA_MO-10089,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,>50,252.5045,Not_Border,Adair,5813683,Lake/Pond: Hydrographic Category = Perennial,242.76,Region_07,Target_Sampled,39004,143,Include,Include,Include,278793,Not_USFS,LakePond,718093,Forest Lake,H10,Missouri Region,H10280202,Lower Chariton,MAN_MADE,40.17059749,-92.65559555,Missouri Region,H10,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,HAND,HAND,HAND,23.41375,None,MO,R10280202001427,None,HAND,NLA2012Frame Only,Missouri,100,F29001,None,Target,Urban,Urban,40,Central Irregular Plains,40a,Loess Flats and Till Plains,None,0,282281.3685,304272.8819,0,Y,R,R,R
2010212,4/19/2021,NLA17_TX-10017,1,6/8/2017,Y,NLA_TX-10155,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(1,4]",3.514443,Not_Border,Kaufman,1299520,Lake/Pond: Hydrographic Category = Perennial,117,Region_06,Target_Sampled,39004,141,Include,Include,Include,351360,Not_USFS,LakePond,0,None,H12,Texas Region,H12030107,Cedar,MAN_MADE,32.46571,-96.20017,Rio Grande-Texas-Gulf Region,H12_13,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,0.9078587,Equal,TX,R12030107000780,None,PROB,NLA2012Frame Only,Texas,100,F48257,TX,Target,Non-Urban,Non-Urban,32,Texas Blackland Prairies,32a,Northern Blackland Prairie,"SPL_(1,4]",1720.492717,-18715.12644,-563075.4453,4831.062547,Y,S,S,S
2010213,4/19/2021,NLA17_UT-10013,1,6/8/2017,Y,NLA_UT-10340,NLA,WMTNS,West,XER,Xeric,"(1,4]",2.610056,Not_Border,Weber,10272552,Lake/Pond: Hydrographic Category = Perennial,1285,Region_08,Target_Sampled,39004,127,Include,Include,Include,355627,Not_USFS,LakePond,0,None,H16,Great Basin Region,H16020102,Lower Weber,NATURAL,41.17782,-112.1546,Great Basin Region,H16,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,1.003845,"(1,4]",UT,R16020102001222,None,PROB,NLA2012Frame Only,Utah,100,F49057,UT,Target,Urban,Urban,13,Central Basin and Range,13g,Wetlands,"XER_(1,4]",13.37835911,-1338152.889,526124.6857,30.84483112,Y,T,T,T
2010214,4/19/2021,NLA17_AR-10001,1,6/7/2017,Y,NLA_AR-10020,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,105.785,Not_Border,Saline,22845861,Lake/Pond: Hydrographic Category = Perennial,73,Region_06,Target_Sampled,39004,145,Include,Include,Include,351288,Not_USFS,LakePond,79360,Ferguson Lake,H11,Arkansas-Red-White Region,H11110207,Lower Arkansas-Maumelle,MAN_MADE,34.53937,-92.27375,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Ferguson Lake,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,9.081461,Equal,AR,R11110207002106,None,PROB,NLA2012Frame Only,Arkansas,100,F05125,AR,Target,Non-Urban,Non-Urban,35,South Central Plains,35a,Tertiary Uplands,CPL_>50,63.91637438,339222.9731,-324859.5581,78.62179633,Y,S,S,S
2010215,4/19/2021,NLA17_NV-10124,1,6/9/2017,Y,NLA_NV-10260,NLA,WMTNS,West,XER,Xeric,"(1,4]",2.415007,Not_Border,Clark,127169340,Lake/Pond: Hydrographic Category = Perennial,614,Region_09,Target_Sampled,39004,129,Exclude,Exclude,Include,555416,Not_USFS,LakePond,0,None,H15,Lower Colorado Region,H15010015,Las Vegas Wash,MAN_MADE,36.0658,-115.1136,Lower Colorado Region,H15,10,NORTH AMERICAN DESERTS,10.2,WARM DESERTS,None,Not_NES,NotNES,Not_NES,Local Government,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.627104,"(1,4]",NV,R15010015033258,None,PROB,NHD High Res Lake Snapshot Only,Nevada,100,F32003,NV,Target,Urban,Urban,14,Mojave Basin and Range,14a,Eastern Mojave Basins,"XER_HIR_(1,4]",15.19126674,-1694634.371,10313.84218,25.89020213,Y,T,T,T
2010216,4/19/2021,NLA17_MO-HP003,1,6/9/2017,Y,NLA_MO-10088,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(10,20]",19.66697,Not_Border,Pike,2931309,Lake/Pond: Hydrographic Category = Perennial,241.3,Region_07,Target_Sampled,39004,148,Include,Include,Include,162388,Not_USFS,LakePond,758254,Bowling Green Reservoir,H07,Upper Mississippi Region,H07080101,Upper Wisconsin,MAN_MADE,39.34170139,-91.15320109,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,HAND,HAND,HAND,4.115609,None,MO,R07110004003269,None,HAND,NLA2012Frame Only,Missouri,100,F29163,None,Target,Urban,Urban,72,Interior River Valleys and Hills,72f,River Hills,None,0,413731.8157,216973.9368,0,Y,R,B,R
2010217,4/19/2021,NLA17_KS-10034,1,6/9/2017,Y,NLA_KS-10091,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,>50,154.9541,Not_Border,Shawnee,167266523,Lake/Pond: Hydrographic Category = Perennial,292,Region_07,Target_Sampled,39004,143,Include,Include,Include,277566,Not_USFS,LakePond,0,None,H10,Missouri Region,H10270102,Middle Kansas,MAN_MADE,39.00367,-95.62764,Missouri Region,H10,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,12.5892,>50,KS,R10270102017563,None,PROB,NLA2012Frame Only,Kansas,100,F20177,KS,Target,Urban,Urban,40,Central Irregular Plains,40b,Osage Cuestas,TPL_>50,13.71850117,31947.49322,168597.7836,15.51706852,Y,T,T,T
2010218,4/19/2021,NLA17_CA-10082,1,6/7/2017,Y,NLA_CA-10201,NLA,WMTNS,West,XER,Xeric,"(20,50]",26.55921,Not_Border,Merced,2822514,Lake/Pond: Hydrographic Category = Perennial,121,Region_09,Target_Sampled,39004,125,Include,Include,Include,373886,Not_USFS,LakePond,234106,Kelsey Reservoir,H18,California Region,H18040008,Upper Merced,MAN_MADE,37.54158,-120.3545,California Region,H18,11,MEDITERRANEAN CALIFORNIA,11.1,MEDITERRANEAN CALIFORNIA,Kelsey Reservoir,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,3.327932,"(20,50]",CA,R18040002002816,None,PROB,NLA2012Frame Only,California,100,F06047,CA,Target,Non-Urban,Non-Urban,6,Central California Foothills and Coastal Mountains,6b,Northern Sierran Foothills,"XER_(20,50]",8.765044119,-2108297.754,276298.7353,11.15019333,Y,S,S,S
2010219,4/19/2021,NLA17_OK-10001,1,6/7/2017,Y,NLA_OK-10060,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,533.124,Not_Border,Seminole,6027864,Lake/Pond: Hydrographic Category = Perennial,281,Region_06,Target_Sampled,39004,144,Include,Include,Include,299918,Not_USFS,LakePond,0,None,H11,Arkansas-Red-White Region,H11090202,Lower Canadian-Walnut,MAN_MADE,34.9645,-96.70763,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,26.92222,Equal,OK,R11090202001666,None,PROB,NLA2012Frame Only,Oklahoma,100,F40133,OK,Target,Non-Urban,Non-Urban,29,Cross Timbers,29a,Northern Cross Timbers,SPL_>50,19.61112779,-64081.64696,-283718.7482,26.36805084,Y,S,S,S
2010220,4/19/2021,NLA17_WV-10002,1,6/7/2017,Y,NLA_WV-10008,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,>50,334.3316,Not_Border,Braxton,76669453,Lake/Pond: Hydrographic Category = Perennial,238,Region_03,Target_Sampled,39004,150,Include,Include,Include,121322,Not_USFS,LakePond,0,None,H05,Ohio Region,H05030103,Little Kanawha,MAN_MADE,38.82171,-80.5897,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Hulls Lake,Not_NES,NotNES,Not_NES,State,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,51.74638,Equal,WV,R05030203007654,None,PROB,NLA2012Frame Only,West Virginia,100,F54007,WV,Target,Non-Urban,Non-Urban,70,Western Allegheny Plateau,70b,Monongahela Transition Zone,SAP_>50,3.438154929,1319671.874,255372.5501,3.522142572,Y,R,B,R
2010221,4/19/2021,NLA17_WV-10004,1,6/8/2017,Y,NLA_WV-10023,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(10,20]",10.19279,Not_Border,Mason,19314376,Lake/Pond: Hydrographic Category = Perennial,168,Region_03,Target_Sampled,39004,150,Include,Include,Include,121618,Not_USFS,LakePond,0,None,H05,Ohio Region,H05130107,Lower Kanawha,MAN_MADE,38.8378,-82.12585,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,1.420473,Equal,WV,R05050008001027,None,PROB,NLA2012Frame Only,West Virginia,100,F54053,WV,Target,Urban,Urban,70,Western Allegheny Plateau,70b,Monongahela Transition Zone,"SAP_(10,20]",14.19536423,1188848.561,236879.9455,19.94046242,Y,T,T,T
2010222,4/19/2021,NLA17_KS-10006,1,6/11/2017,Y,NLA_KS-10056,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(10,20]",12.19011,Not_Border,Osage,10121264,Lake/Pond: Hydrographic Category = Perennial,325,Region_07,Target_Sampled,39004,146,Include,Include,Include,299633,Not_USFS,LakePond,0,None,H10,Missouri Region,H10290101,Upper Marais Des Cygnes,MAN_MADE,38.46564,-95.73628,Missouri Region,H10,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,1.73329,Equal,KS,R10290101004537,None,PROB,NLA2012Frame Only,Kansas,100,F20139,KS,Target,Non-Urban,Non-Urban,40,Central Irregular Plains,40b,Osage Cuestas,"TPL_(10,20]",81.17290906,22793.84908,108261.538,115.5497404,Y,T,T,T
2010223,4/19/2021,NLA17_IL-10013,1,6/12/2017,Y,NLA_IL-10057,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(10,20]",11.48355,Not_Border,Champaign,13570445,Lake/Pond: Hydrographic Category = Perennial,216,Region_05,Target_Sampled,39004,148,Include,Include,Include,162606,Not_USFS,LakePond,421484,Lake of the Woods,H07,Upper Mississippi Region,H07130012,Upper Sangamon,MAN_MADE,40.20011,-88.37851,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Lake of the Woods,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,2.619154,"(10,20]",IL,R07130006001431,None,PROB,NLA2012Frame Only,Illinois,100,F17019,IL,Target,Urban,Urban,54,Central Corn Belt Plains,54a,Illinois/Indiana Prairies,"TPL_(10,20]",25.33430259,642463.242,328387.8229,36.0634123,Y,S,S,S
2010224,4/19/2021,NLA17_ND-10023,1,6/12/2017,Y,NLA_ND-10144,NLA,PLNLOW,Plains and Lowlands,NPL,Northern Plains,"(20,50]",20.92953,Not_Border,Kidder,14679168,Lake/Pond: Hydrographic Category = Perennial,562,Region_08,Target_Sampled,39004,142,Include,Include,Include,231430,Not_USFS,LakePond,0,None,H10,Missouri Region,H10130103,Apple,NATURAL,47.26394,-99.80461,Missouri Region,H10,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,2.547852,"(20,50]",ND,R10130103003982,None,PROB,NLA2012Frame Only,North Dakota,100,F38043,ND,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42b,Collapsed Glacial Outwash,"NPL_(20,50]",24.88253601,-289454.4841,1095894.127,33.34505989,Y,S,S,S
2010225,4/19/2021,NLA17_TX-10049,1,6/12/2017,Y,NLA_TX-10108,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",43.19589,Not_Border,Parker,1267958,Lake/Pond: Hydrographic Category = Perennial,250,Region_06,Target_Sampled,39004,141,Include,Include,Include,351343,Not_USFS,LakePond,1856582,Lake Montex,H12,Texas Region,H12030102,Lower West Fork Trinity,MAN_MADE,32.66237,-97.61238,Rio Grande-Texas-Gulf Region,H12_13,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Lake Montex,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,HAND,HAND,HAND,5.568644,None,TX,R12030102000863,None,HAND,NLA2012Frame Only,Texas,100,F48367,None,Target,Non-Urban,Non-Urban,29,Cross Timbers,29c,Western Cross Timbers,None,0,-150372.1176,-539886.9316,0,Y,R,R,R
2010226,4/19/2021,NLA17_OK-HP002,1,6/11/2017,Y,NLA_OK-10093,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,449.4697,Not_Border,Osage,846266,Lake/Pond: Hydrographic Category = Perennial,223.74,Region_06,Target_Sampled,39004,146,Include,Include,Include,299926,Not_USFS,LakePond,0,None,H11,Arkansas-Red-White Region,H11070107,Bird,MAN_MADE,36.5147867,-96.1911658,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,DOD,NLA_07_NO_17,HAND,HAND,HAND,40.64368,None,OK,R11070107000745,None,HAND,NLA2012Frame Only,Oklahoma,100,F40113,None,Target,Non-Urban,Non-Urban,29,Cross Timbers,29a,Northern Cross Timbers,None,0,-16962.62515,-110374.1949,0,Y,S,S,S
2010227,4/19/2021,NLA17_ND-10024,1,6/12/2017,Y,NLA_ND-10145,NLA,PLNLOW,Plains and Lowlands,NPL,Northern Plains,"(20,50]",22.12183,Not_Border,Stutsman,11497174,Lake/Pond: Hydrographic Category = Perennial,569,Region_08,Target_Sampled,39004,143,Include,Include,Include,251827,Not_USFS,LakePond,0,None,H10,Missouri Region,H10160002,Pipestem,NATURAL,47.13186,-99.23174,Missouri Region,H10,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,FWS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,2.037664,"(20,50]",ND,R10160002002493,None,PROB,NLA2012Frame Only,North Dakota,100,F38093,ND,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42a,Missouri Coteau,"NPL_(20,50]",24.88253601,-246385.4788,1079682.63,33.34505989,Y,S,S,S
2010228,4/19/2021,NLA17_CA-10003,1,6/12/2017,Y,NLA_CA-10025,NLA,WMTNS,West,XER,Xeric,"(20,50]",21.36925,Not_Border,Sacramento,15033533,Lake/Pond: Hydrographic Category = Perennial,2,Region_09,Target_Sampled,39004,125,Include,Include,Include,377949,Not_USFS,LakePond,224584,Lake Greenhaven,H18,California Region,H18020163,Lower Sacramento,MAN_MADE,38.50847,-121.5354,California Region,H18,11,MEDITERRANEAN CALIFORNIA,11.1,MEDITERRANEAN CALIFORNIA,Lake Greenhaven,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,3.71928,Equal,CA,R18020109006363,None,PROB,NLA2012Frame Only,California,100,F06067,CA,Target,Urban,Urban,7,Central California Valley,7e,Sacramento/Feather Riverine Alluvium,"XER_(20,50]",82.71684495,-2179341.603,407599.3413,105.2258038,Y,T,T,T
2010229,4/19/2021,NLA17_KS-10003,1,6/12/2017,Y,NLA_KS-10035,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(10,20]",16.10221,Not_Border,Greenwood,20951902,Lake/Pond: Hydrographic Category = Perennial,389,Region_07,Target_Sampled,39004,146,Include,Include,Include,299814,Not_USFS,LakePond,0,None,H11,Arkansas-Red-White Region,H11070101,Upper Verdigris,MAN_MADE,38.12596,-96.30956,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,2.344277,Equal,KS,R11070101002216,None,PROB,NLA2012Frame Only,Kansas,100,F20073,KS,Target,Non-Urban,Non-Urban,28,Flint Hills,28a,Flint Hills,"TPL_(10,20]",59.36052208,-26879.89883,70200.32994,84.499779469999993,Y,S,S,S
2010230,4/19/2021,NLA17_KY-10023,1,6/12/2017,Y,NLA_KY-10056,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(10,20]",11.48322,Not_Border,Hopkins,11895232,Lake/Pond: Hydrographic Category = Perennial,143,Region_04,Target_Sampled,39004,150,Include,Include,Include,116138,Not_USFS,LakePond,0,None,H05,Ohio Region,H05110003,Pond,MAN_MADE,37.40457,-87.52033,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.42045,"(10,20]",KY,R05110006001398,None,PROB,NLA2012Frame Only,Kentucky,100,F21107,KY,Target,Urban,Urban,72,Interior River Valleys and Hills,72c,Green River-Southern Wabash Lowlands,"TPL_(10,20]",24.39782059,742541.0728,22455.23078,34.73032896,Y,S,S,S
